Wavelength Trans 
nm % 
480 23,9705139600505 
480,2 23,8725318586135 
480,4 23,7562977907652 
480,6 23,6528921036199 
480,8 23,516255179183 
481 23,4144359506382 
481,2 23,3157422256773 
481,4 23,2257538087878 
481,6 23,1219798765646 
481,8 22,9883525517723 
482 22,8900535555149 
482,2 22,7710791974308 
482,4 22,6612688944352 
482,6 22,5335336106046 
482,8 22,4346015062693 
483 22,3357071721375 
483,2 22,2083180403512 
483,4 22,0919347336255 
483,6 22,024972434 
483,8 21,9205003239006 
484 21,8073399803726 
484,2 21,68853299305 
484,4 21,5579903439616 
484,6 21,4475904235288 
484,8 21,3402176694139 
485 21,2294716578285 
485,2 21,1504254970479 
485,4 21,0400169978593 
485,6 20,946831861162 
485,8 20,8708727632855 
486 20,7719120287083 
486,2 20,6671868295288 
486,4 20,5222067252021 
486,6 20,4030752535873 
486,8 20,3385438281392 
487 20,2709985506101 
487,2 20,1628223532281 
487,4 20,0466732183907 
487,6 19,9474135302416 
487,8 19,822429029945 
488 19,7120937815743 
488,2 19,6445969774403 
488,4 19,5624186855186 
488,6 19,4461685938572 
488,8 19,3585544327504 
488,999999999999 19,2793991121482 
489,199999999999 19,1910607470006 
489,399999999999 19,0834357421705 
489,599999999999 18,9988314352282 
489,799999999999 18,9193282403394 
489,999999999999 18,8087505799409 
490,199999999999 18,7006872446719 
490,399999999999 18,5935287461057 
490,599999999999 18,5344886203264 
490,799999999999 18,4459539709052 
490,999999999999 18,3306580854154 
491,199999999999 18,2907378516686 
491,399999999999 18,1817710178661 
491,599999999999 18,0494592032833 
491,799999999999 17,9780733789984 
491,999999999999 17,8643304955206 
492,199999999999 17,7688926575971 
492,399999999999 17,7181533172181 
492,599999999999 17,6443543338143 
492,799999999999 17,5535994512039 
492,999999999999 17,4565680140467 
493,199999999999 17,3578723674842 
493,399999999999 17,2829807777242 
493,599999999999 17,1731417711389 
493,799999999999 17,108486748372 
493,999999999999 17,0491255202079 
494,199999999999 16,978221220488 
494,399999999999 16,8957709862706 
494,599999999999 16,811116000375 
494,799999999999 16,7370594905247 
494,999999999999 16,6428927684058 
495,199999999999 16,5495730132442 
495,399999999999 16,4753610704127 
495,599999999999 16,3939253397916 
495,799999999999 16,3375770091272 
495,999999999999 16,2621741622675 
496,199999999999 16,1555955530638 
496,399999999999 16,0896893419815 
496,599999999999 16,0081880021342 
496,799999999999 15,9486091822936 
496,999999999999 15,8741725227496 
497,199999999999 15,7924767927229 
497,399999999999 15,732807551329 
497,599999999999 15,6680470370524 
497,799999999999 15,6051232935921 
497,999999999999 15,5352592481714 
498,199999999999 15,4741618880563 
498,399999999999 15,3811687801164 
498,599999999999 15,3098815433534 
498,799999999999 15,2302629200687 
498,999999999999 15,1570234249482 
499,199999999999 15,0969961237913 
499,399999999999 15,0321924129827 
499,599999999999 14,9690289015282 
499,799999999999 14,8958183841736 
499,999999999999 14,8324524619833 
500,199999999999 14,7690211266091 
500,399999999999 14,730438377157 
500,599999999999 14,6505130091087 
500,799999999999 14,5837601123775 
500,999999999999 14,5400861520732 
501,199999999999 14,4781608875063 
501,399999999999 14,4261861389339 
501,599999999999 14,3644885076636 
501,799999999999 14,3259181582144 
501,999999999999 14,2836391844298 
502,199999999999 14,2222671694964 
502,399999999999 14,2012638872924 
502,599999999999 14,1148834868457 
502,799999999999 14,082994611717 
502,999999999999 14,0603567618079 
503,199999999999 13,9834440718739 
503,399999999999 13,9320369853194 
503,599999999999 13,9077648979893 
503,799999999999 13,8576762106825 
503,999999999999 13,8273186998802 
504,199999999999 13,7982879071665 
504,399999999999 13,7324334636335 
504,599999999999 13,6415033449813 
504,799999999999 13,6145387405473 
504,999999999999 13,593582162534 
505,199999999999 13,5445613213711 
505,399999999999 13,4910607875208 
505,599999999999 13,4630363485491 
505,799999999999 13,4338467866716 
505,999999999999 13,3386239270336 
506,199999999999 13,3094234096925 
506,399999999998 13,2639983674635 
506,599999999998 13,2185670435253 
506,799999999998 13,1661763571949 
506,999999999998 13,1254051239717 
507,199999999998 13,1283661415016 
507,399999999998 13,0723072062366 
507,599999999998 13,0062153914667 
507,799999999998 13,0006249170527 
507,999999999998 13,0347361794434 
508,199999999998 12,9947699065681 
508,399999999998 12,9286544367257 
508,599999999998 12,8983002669124 
508,799999999998 12,8866308185071 
508,999999999998 12,8668061604551 
509,199999999998 12,785702523167 
509,399999999998 12,7465739883776 
509,599999999998 12,7438590306974 
509,799999999998 12,7187446576634 
509,999999999998 12,6615921887543 
510,199999999998 12,6224152018524 
510,399999999998 12,6232599410355 
510,599999999998 12,6205076853592 
510,799999999998 12,6025009822091 
510,999999999998 12,5574469930961 
511,199999999998 12,5142463972148 
511,399999999998 12,5266903254758 
511,599999999998 12,5354795705746 
511,799999999998 12,5290056957087 
511,999999999998 12,5322255438861 
512,199999999998 12,5764827024589 
512,399999999998 12,5779629782398 
512,599999999998 12,5738716044825 
512,799999999998 12,5765192209698 
512,999999999998 12,5223166925894 
513,199999999998 12,5073619718101 
513,399999999998 12,5267829803443 
513,599999999999 12,5559607424335 
513,799999999999 12,5405411580724 
513,999999999999 12,5608965779618 
514,199999999999 12,5919434191153 
514,399999999999 12,6587762869016 
514,599999999999 12,702865205681 
514,799999999999 12,7229311989516 
514,999999999999 12,7548677280945 
515,199999999999 12,7676336493733 
515,399999999999 12,7719767336292 
515,599999999999 12,785035562689 
