Wavelength Trans 
nm % 
400 43,8528533493645 
400,2 43,9905949026367 
400,4 44,0259870103034 
400,6 43,8973317107418 
400,8 43,949687241319 
401 44,070672508657 
401,2 43,9921610748167 
401,4 43,8505573188983 
401,6 43,7276777174498 
401,8 44,1528656281036 
402 44,2935748249305 
402,2 43,9159972522256 
402,4 43,9115429069387 
402,6 43,8193014927675 
402,8 43,9364977533327 
403 43,9353301267698 
403,2 43,6062981678451 
403,4 43,8611280808879 
403,6 44,0711176677849 
403,8 43,8385709909421 
404 43,8597383983958 
404,2 44,1095294991966 
404,4 44,1012285358969 
404,6 43,6973368167331 
404,8 43,96088931631 
405 43,7551831644542 
405,2 44,0722886120217 
405,4 43,8772472934922 
405,6 43,954416197118 
405,8 44,0918211810734 
406 44,0919027856961 
406,2 44,0457373232325 
406,4 44,1688826307959 
406,6 44,0973788497805 
406,8 43,7898572882913 
407 43,8496719146309 
407,2 44,0196767526619 
407,4 43,9252616468949 
407,6 43,9600390938691 
407,8 43,9466037551016 
408 43,8829081622756 
408,2 44,2674552122473 
408,4 43,9788040245019 
408,6 44,3353672252913 
408,8 44,2769161076468 
408,999999999999 43,9961019149211 
409,199999999999 43,784501757397 
409,399999999999 44,219310113953 
409,599999999999 44,2799750978938 
409,799999999999 44,4293648104648 
409,999999999999 44,1024961050025 
410,199999999999 44,0227779675796 
410,399999999999 43,986311207195 
410,599999999999 43,9518962921169 
410,799999999999 43,6613216971443 
410,999999999999 44,1113087710582 
411,199999999999 44,3320848447889 
411,399999999999 44,2410704376061 
411,599999999999 44,0136286526637 
411,799999999999 44,4129287816898 
411,999999999999 44,0133776457151 
412,199999999999 44,2996776819348 
412,399999999999 43,8337676251431 
412,599999999999 43,7129118716825 
412,799999999999 44,2181911867875 
412,999999999999 44,2917791189348 
413,199999999999 44,480037002487 
413,399999999999 44,3617339960064 
413,599999999999 44,0655931729492 
413,799999999999 44,3467985668336 
413,999999999999 43,9935109651778 
414,199999999999 44,0547526088212 
414,399999999999 44,1900171115402 
414,599999999999 43,9188041626802 
414,799999999999 44,2415395760714 
414,999999999999 43,8272817005587 
415,199999999999 44,1697871300865 
415,399999999999 44,1174801070484 
415,599999999999 44,080478596185 
415,799999999999 44,3245291829718 
415,999999999999 44,0352819419026 
416,199999999999 44,0910029618171 
416,399999999999 43,9669128075414 
416,599999999999 43,6431337253101 
416,799999999999 44,0534026661348 
416,999999999999 44,0848858448057 
417,199999999999 43,976424271931 
417,399999999999 44,1335262124747 
417,599999999999 44,0730930794279 
417,799999999999 44,2164975321931 
417,999999999999 44,1951628849655 
418,199999999999 44,1389821508572 
418,399999999999 44,1374022683366 
418,599999999999 44,1635458960765 
418,799999999999 44,0687981542233 
418,999999999999 43,8974919426255 
419,199999999999 43,9169637339525 
419,399999999999 43,8255647054859 
419,599999999999 44,2160443139767 
419,799999999999 44,157150371669 
419,999999999999 43,9228727229577 
420,199999999999 43,7651365299591 
420,399999999999 43,9148614025409 
420,599999999999 43,8878809630064 
420,799999999999 44,0389051251094 
420,999999999999 44,0297062101903 
421,199999999999 44,1340746078776 
421,399999999999 43,8903739252604 
421,599999999999 43,988201168879 
421,799999999999 44,1112201799434 
421,999999999999 44,1279645255225 
422,199999999999 43,6617431820409 
422,399999999999 43,882530115326 
422,599999999999 43,799752915016 
422,799999999999 43,4050307476877 
422,999999999999 44,2323357487831 
423,199999999999 44,1518512899481 
423,399999999999 43,7178741247107 
423,599999999999 43,840994653481 
423,799999999999 43,8075058386805 
423,999999999999 44,1957096953421 
424,199999999999 43,9616007864277 
424,399999999999 43,5498102458798 
424,599999999999 43,5820515179523 
424,799999999999 43,9398158160238 
424,999999999999 44,3483157842711 
425,199999999999 43,9589529243497 
425,399999999999 43,6050284055625 
425,599999999999 43,8136057960086 
425,799999999999 43,7753854019983 
425,999999999999 43,6813431996247 
426,199999999999 43,696852083941 
426,399999999998 43,2793943665789 
426,599999999998 43,5407235443809 
426,799999999998 43,6800059213276 
426,999999999998 43,6358969198427 
427,199999999998 44,0759713488701 
427,399999999998 43,8962433525279 
427,599999999998 43,5974514676205 
427,799999999998 43,5076383467189 
427,999999999998 43,7776368760079 
428,199999999998 43,3890540160736 
428,399999999998 43,2195159072623 
428,599999999998 43,5993882747873 
428,799999999998 43,5811556754645 
428,999999999998 43,3236164377791 
429,199999999998 43,2133677956018 
429,399999999998 43,3084607083716 
429,599999999998 43,3165321060417 
429,799999999998 43,2615934086772 
429,999999999998 43,1824956245239 
430,199999999998 43,1509233641278 
430,399999999998 43,1865440161739 
430,599999999998 43,2892055268621 
430,799999999998 43,3709314921479 
430,999999999998 42,9624021165278 
431,199999999998 42,988234285098 
431,399999999998 42,8352470338502 
431,599999999998 43,0664710827326 
431,799999999998 42,8673446935225 
431,999999999998 43,2188150384795 
432,199999999998 42,7708589675043 
432,399999999998 43,2384519052394 
432,599999999998 43,2207775527805 
432,799999999998 42,966740187067 
432,999999999998 43,1186254455096 
