Wavelength Trans 
nm % 
480 36,6618956345711 
480,2 37,1115214356763 
480,4 37,1056803032091 
480,6 36,932475047203 
480,8 36,71181970217 
481 36,5977619783187 
481,2 36,4578704556504 
481,4 36,4588622579385 
481,6 36,5273408864883 
481,8 36,7606065712961 
482 36,2557120635837 
482,2 36,3604515231469 
482,4 36,2415885074557 
482,6 35,8756685061467 
482,8 35,8214004281904 
483 35,7544949421187 
483,2 35,8473015207717 
483,4 36,1022020209023 
483,6 35,8581376429532 
483,8 35,4166237191036 
484 35,594418408281 
484,2 35,4178719572301 
484,4 35,443370761193 
484,6 35,4613451001533 
484,8 35,3914295715382 
485 35,3922872588629 
485,2 35,2564577900967 
485,4 35,3281574459758 
485,6 35,3050255846768 
485,8 34,7072092550614 
486 34,9455509610651 
486,2 34,8103195284998 
486,4 34,9251207211499 
486,6 34,924959798952 
486,8 34,7638146463172 
487 34,4960927875159 
487,2 34,3927104866043 
487,4 34,3890581261787 
487,6 34,3466465072956 
487,8 34,4530789651332 
488 34,5087313466665 
488,2 34,3627733176562 
488,4 34,2629811144835 
488,6 34,0060009412836 
488,8 34,0661863556756 
488,999999999999 34,1736523599926 
489,199999999999 34,2722816916961 
489,399999999999 33,9765995816185 
489,599999999999 33,784961067811 
489,799999999999 33,7913968592158 
489,999999999999 33,9058540455202 
490,199999999999 33,6115893752943 
490,399999999999 33,5385969651211 
490,599999999999 33,5535690082203 
490,799999999999 33,5623372968983 
490,999999999999 33,695850157743 
491,199999999999 33,2506612129818 
491,399999999999 33,5890320470937 
491,599999999999 33,5344866818962 
491,799999999999 33,3620674015667 
491,999999999999 33,1539523911124 
492,199999999999 32,9046747938646 
492,399999999999 33,0966333187935 
492,599999999999 33,2539673441205 
492,799999999999 32,7978500880023 
492,999999999999 32,7282360157842 
493,199999999999 32,6686321799017 
493,399999999999 32,6878207180126 
493,599999999999 32,7298377301803 
493,799999999999 32,6131925628922 
493,999999999999 32,5042586999599 
494,199999999999 32,5144414216705 
494,399999999999 32,4918701729538 
494,599999999999 32,4416070381863 
494,799999999999 32,2824399034958 
494,999999999999 32,2502361204333 
495,199999999999 32,2981207271353 
495,399999999999 32,1853945929923 
495,599999999999 31,9474616405632 
495,799999999999 32,1823601318797 
495,999999999999 32,1065318789647 
496,199999999999 31,8517890456634 
496,399999999999 31,8853073349742 
496,599999999999 31,9658669284533 
496,799999999999 31,8366055056678 
496,999999999999 31,8033529951789 
497,199999999999 31,6750218609362 
497,399999999999 31,5021127329722 
497,599999999999 31,5846409902496 
497,799999999999 31,5724711211847 
497,999999999999 31,5972666399239 
498,199999999999 31,6414657546599 
498,399999999999 31,5008286649264 
498,599999999999 31,4553674436584 
498,799999999999 31,3368803992732 
498,999999999999 31,4331981587482 
499,199999999999 31,3019168602292 
499,399999999999 31,0716160364032 
499,599999999999 30,9634058735137 
499,799999999999 30,9574559560915 
499,999999999999 30,9035771157343 
500,199999999999 30,7783624918216 
500,399999999999 30,7542359921032 
500,599999999999 30,7195957660395 
500,799999999999 30,9764615126703 
500,999999999999 30,9522053907547 
501,199999999999 30,9225681534672 
501,399999999999 30,5407043814965 
501,599999999999 30,4605770221927 
501,799999999999 30,5829792094785 
501,999999999999 30,5815141434159 
502,199999999999 30,7690691304626 
502,399999999999 30,4477004982873 
502,599999999999 30,6029968492491 
502,799999999999 30,5243444465249 
502,999999999999 30,464785921245 
503,199999999999 30,006260190345 
503,399999999999 30,2273142546786 
503,599999999999 30,2286485070939 
503,799999999999 30,1421215728173 
503,999999999999 30,1221569898833 
504,199999999999 30,2318986650335 
504,399999999999 30,0807597849002 
504,599999999999 30,271567417538 
504,799999999999 29,9964955447414 
504,999999999999 30,0288677471553 
505,199999999999 30,2798178370822 
505,399999999999 29,8464258787474 
505,599999999999 29,8832380866518 
505,799999999999 29,8853020021343 
505,999999999999 29,6637762673399 
506,199999999999 29,3078445686943 
506,399999999998 29,5080011258582 
506,599999999998 29,7151228178656 
506,799999999998 29,4066206450902 
506,999999999998 29,321417286815 
507,199999999998 29,7039179385802 
507,399999999998 29,5221410729669 
507,599999999998 29,0770052498941 
507,799999999998 29,1736735102911 
507,999999999998 29,591285442007 
508,199999999998 29,5692085086749 
508,399999999998 29,2019801655507 
508,599999999998 29,200238158321 
508,799999999998 29,552084585853 
508,999999999998 29,6778850123184 
509,199999999998 28,9808414206993 
509,399999999998 28,7716601016036 
509,599999999998 29,3880527631401 
509,799999999998 29,7997640757726 
509,999999999998 29,5234357106959 
510,199999999998 28,5021737435157 
510,399999999998 28,5636212430132 
510,599999999998 29,548655498675 
510,799999999998 29,9471062678389 
510,999999999998 29,0657748633963 
511,199999999998 28,1927615785986 
511,399999999998 28,7460035847538 
511,599999999998 29,4445145958331 
511,799999999998 29,7470562788156 
511,999999999998 29,2133608991548 
512,199999999998 28,2792165905499 
512,399999999998 28,2862941504278 
512,599999999998 29,1052410903958 
512,799999999998 29,6302704492213 
512,999999999998 29,0527363760077 
513,199999999998 27,9858341336299 
513,399999999998 28,3203406125758 
513,599999999999 29,0023922185497 
513,799999999999 29,6246055882442 
513,999999999999 29,8955999862165 
514,199999999999 28,7275186821038 
514,399999999999 27,6745856615061 
514,599999999999 28,3112596026691 
514,799999999999 28,6647274815535 
514,999999999999 29,5062206381551 
515,199999999999 30,1586399655694 
515,399999999999 28,8726813123796 
515,599999999999 27,7277809975836 
515,799999999999 27,8490976950872 
515,999999999999 29,06160030746 
516,199999999999 29,7398201113304 
516,399999999999 29,9586187543894 
516,599999999999 28,8659044259669 
516,799999999999 27,1610848495053 
516,999999999999 27,6003699673888 
517,199999999999 28,7628780670556 
517,399999999999 29,5367723904596 
517,599999999999 30,1134028576083 
517,8 29,666425616444 
518 27,7198569591893 
518,2 26,8544164265849 
518,4 27,5536850201945 
518,6 28,7773360518469 
518,8 29,7825999219307 
519 30,3197852986782 
519,2 29,648709684254 
519,4 27,5099949011124 
519,6 27,4591939960047 
519,8 28,1676582353499 
520 28,8825315828091 
520,2 29,4990536689972 
520,4 30,3730307306998 
520,6 29,7654059177572 
520,8 27,6277399700401 
521 26,7054226766768 
521,2 27,6504875886902 
521,4 28,99557908811 
521,6 29,8128404322492 
521,8 30,355318313378 
522 30,0545490199454 
522,200000000001 28,0299088087719 
522,400000000001 26,6403101694253 
522,600000000001 27,3440976384942 
522,800000000001 28,3571891243328 
523,000000000001 29,2732501773802 
523,200000000001 30,366270487624 
523,400000000001 31,0471692355915 
523,600000000001 29,4774067565089 
523,800000000001 26,7490613372805 
524,000000000001 26,2933914713633 
524,200000000001 27,1867061231128 
524,400000000001 28,4152295667299 
524,600000000001 29,0730016637555 
524,800000000001 30,2216981459209 
525,000000000001 30,9857683714711 
525,200000000001 30,1722021896673 
525,400000000001 27,4874831469925 
525,600000000001 26,1861666950694 
525,800000000001 26,9519420678334 
526,000000000001 28,1071958452049 
526,200000000001 28,986135841415 
526,400000000001 29,9846978793349 
526,600000000002 31,035532020852 
526,800000000002 31,2098211017576 
527,000000000002 29,2748627035644 
527,200000000002 26,4145201164949 
527,400000000002 26,4554204623802 
527,600000000002 27,6130559284957 
527,800000000002 28,7595322992198 
528,000000000002 29,5758392697434 
528,200000000002 30,4944710449073 
528,400000000002 31,6457531285 
528,600000000002 31,2346228066095 
528,800000000002 28,3538948032006 
529,000000000002 26,2630844429905 
529,200000000002 26,9076347669546 
529,400000000002 28,1669776731069 
529,600000000002 29,1602170798958 
529,800000000002 30,0098183417838 
530,000000000002 31,1598556492963 
530,200000000002 32,2635945921786 
530,400000000002 32,0567628790263 
530,600000000002 29,0036717496947 
530,800000000002 26,3103307626199 
531,000000000003 26,8372052833555 
531,200000000003 28,1107138401624 
531,400000000003 29,27990557141 
531,600000000003 30,4425712526002 
531,800000000003 31,5284539367429 
532,000000000003 32,7392013660372 
532,200000000003 33,2170630149821 
532,400000000003 31,1873558231722 
532,600000000003 27,3142996236169 
532,800000000003 26,4667141225389 
533,000000000003 27,5921974190125 
533,200000000003 29,1710144612331 
533,400000000003 30,3935337355315 
533,600000000003 31,2553691076056 
533,800000000003 32,4467023320715 
534,000000000003 33,5577603107976 
534,200000000003 33,3622051462818 
534,400000000003 30,5998115620344 
534,600000000003 27,0478355149076 
534,800000000003 26,74524028163 
535,000000000003 28,1355405995486 
535,200000000003 29,6661301076202 
535,400000000004 31,5598495432017 
535,600000000004 31,9102759593987 
535,800000000004 32,1362034005788 
536,000000000004 32,9444496530341 
536,200000000004 33,800727347544 
536,400000000004 32,4469096504269 
536,600000000004 28,6557392814561 
536,800000000004 26,7467326897787 
